LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
BRA,CROPYIELD,SOYBEAN,THND_HA,A,2013,30255.491,
BRA,CROPYIELD,SOYBEAN,THND_HA,A,2014,32092.9,
BRA,CROPYIELD,SOYBEAN,THND_HA,A,2015,33251.9,
BRA,CROPYIELD,SOYBEAN,THND_HA,A,2016,33909,
BRA,CROPYIELD,SOYBEAN,THND_HA,A,2017,34700,
BRA,CROPYIELD,SOYBEAN,THND_HA,A,2018,35912.9595,
BRA,CROPYIELD,SOYBEAN,THND_HA,A,2019,36290.71866,
BRA,CROPYIELD,SOYBEAN,THND_HA,A,2020,36424.45237,
BRA,CROPYIELD,SOYBEAN,THND_HA,A,2021,36586.06778,
BRA,CROPYIELD,SOYBEAN,THND_HA,A,2022,36783.0278,
BRA,CROPYIELD,SOYBEAN,THND_HA,A,2023,36966.25548,
BRA,CROPYIELD,SOYBEAN,THND_HA,A,2024,37144.37887,
BRA,CROPYIELD,SOYBEAN,THND_HA,A,2025,37333.24067,
BRA,CROPYIELD,SOYBEAN,THND_HA,A,2026,37520.58017,
BRA,CROPYIELD,SOYBEAN,THND_HA,A,2027,37712.766,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,1990,1.75,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,1991,1.75,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,1992,1.714285731,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,1993,1.899999976,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,1994,2,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,1995,1.869565248,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,1996,1.799999952,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,1997,1.846153855,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,1998,1.851851821,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,1999,2.111111164,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2000,2.321428537,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2001,2.392857075,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2002,2.916666746,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2003,3,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2004,3,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2005,3,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2006,1.282799959,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2007,1.318000078,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2008,1.399615407,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2009,1.830769181,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2010,1.851111054,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2011,2.216296196,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2012,8.330158234,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2013,2.754999876,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2014,3.111111164,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2015,3.866666555,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2016,3.866666555,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2017,4,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2018,4.025980729,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2019,4.094687861,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2020,4.152264129,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2021,4.210798161,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2022,4.271403806,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2023,4.330723697,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2024,4.387538722,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2025,4.44369332,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2026,4.502538681,
MYS,CROPYIELD,MAIZE,TONNE_HA,A,2027,4.562512,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,1990,717.3301,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,1991,622.2001,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,1992,505.0001,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,1993,497.0001,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,1994,421.0001,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,1995,290.0001,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,1996,282.0001,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,1997,280.0001,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,1998,297.0001,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,1999,334.0001,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2000,342.0001,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2001,350.0001,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2002,423.0001,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2003,393.0001,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2004,555.0001,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2005,689.0001,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2006,807.0001,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2007,650.1801,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2008,745.9901,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2009,943.6601,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2010,1222.3713,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2011,1756.015,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2012,1806.2032,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2013,1636.2601,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2014,2596.6401,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2015,2890.1861,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2016,3343.1271,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2017,3868.0001,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2018,4081.544271,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2019,4138.630416,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2020,4209.257085,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2021,4303.956713,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2022,4398.702561,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2023,4498.21205,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2024,4588.944161,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2025,4681.31212,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2026,4742.823148,
RUS,CROPYIELD,SOYBEAN,THND_TONNE,A,2027,4821.756065,
COL,CROPYIELD,MAIZE,THND_HA,A,1990,837,
COL,CROPYIELD,MAIZE,THND_HA,A,1991,822,
COL,CROPYIELD,MAIZE,THND_HA,A,1992,696,
COL,CROPYIELD,MAIZE,THND_HA,A,1993,731,
COL,CROPYIELD,MAIZE,THND_HA,A,1994,741,
COL,CROPYIELD,MAIZE,THND_HA,A,1995,656,
COL,CROPYIELD,MAIZE,THND_HA,A,1996,593,
COL,CROPYIELD,MAIZE,THND_HA,A,1997,573,
COL,CROPYIELD,MAIZE,THND_HA,A,1998,455,
COL,CROPYIELD,MAIZE,THND_HA,A,1999,541,
COL,CROPYIELD,MAIZE,THND_HA,A,2000,572,
COL,CROPYIELD,MAIZE,THND_HA,A,2001,574,
COL,CROPYIELD,MAIZE,THND_HA,A,2002,551,
COL,CROPYIELD,MAIZE,THND_HA,A,2003,588,
COL,CROPYIELD,MAIZE,THND_HA,A,2004,551,
COL,CROPYIELD,MAIZE,THND_HA,A,2005,548,
COL,CROPYIELD,MAIZE,THND_HA,A,2006,516,
COL,CROPYIELD,MAIZE,THND_HA,A,2007,560,
COL,CROPYIELD,MAIZE,THND_HA,A,2008,537,
COL,CROPYIELD,MAIZE,THND_HA,A,2009,542,
COL,CROPYIELD,MAIZE,THND_HA,A,2010,459,
COL,CROPYIELD,MAIZE,THND_HA,A,2011,531,
COL,CROPYIELD,MAIZE,THND_HA,A,2012,545.5,
COL,CROPYIELD,MAIZE,THND_HA,A,2013,597.0999756,
COL,CROPYIELD,MAIZE,THND_HA,A,2014,529.5,
COL,CROPYIELD,MAIZE,THND_HA,A,2015,494.3999939,
COL,CROPYIELD,MAIZE,THND_HA,A,2016,598.5,
COL,CROPYIELD,MAIZE,THND_HA,A,2017,670,
COL,CROPYIELD,MAIZE,THND_HA,A,2018,737.3845383,
COL,CROPYIELD,MAIZE,THND_HA,A,2019,770.5539661,
COL,CROPYIELD,MAIZE,THND_HA,A,2020,771.2402384,
COL,CROPYIELD,MAIZE,THND_HA,A,2021,800.4722178,
COL,CROPYIELD,MAIZE,THND_HA,A,2022,831.0610117,
COL,CROPYIELD,MAIZE,THND_HA,A,2023,851.6345352,
COL,CROPYIELD,MAIZE,THND_HA,A,2024,856.503432,
COL,CROPYIELD,MAIZE,THND_HA,A,2025,855.0910875,
COL,CROPYIELD,MAIZE,THND_HA,A,2026,856.0087162,
COL,CROPYIELD,MAIZE,THND_HA,A,2027,858.2864621,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,1990,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,1991,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,1992,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,1993,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,1994,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,1995,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,1996,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,1997,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,1998,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,1999,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2000,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2001,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2002,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2003,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2004,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2005,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2006,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2007,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2008,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2009,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2010,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2011,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2012,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2013,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2014,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2015,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2016,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2017,0.00019,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2018,0.000191754,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2019,0.000192951,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2020,0.000194293,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2021,0.000195747,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2022,0.000197775,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2023,0.000199786,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2024,0.000201746,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2025,0.000203699,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2026,0.00020565,
SAU,CROPYIELD,SOYBEAN,THND_TONNE,A,2027,0.000207652,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,1990,0.00019,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,1991,1618.0001,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,1992,1794.0001,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,1993,1796.000101,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,1994,2212.0001,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,1995,2395.000103,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,1996,2771.0001,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,1997,2856.000102,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,1998,3053.0001,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,1999,2980.000104,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2000,3511.0001,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2001,3300.0001,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2002,4205.0001,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2003,4120.000101,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2004,4050.0001,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2005,3920.0001,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2006,6200.0001,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2007,7200.0001,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2008,4153.000101,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2009,7100.000102,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2010,8373.0001,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2011,4040.0001,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2012,8202.0001,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2013,9000.0001,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2014,8600.000104,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2015,9450.0001,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2016,10200.0001,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2017,9750.0001,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2018,10562.79926,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2019,10811.80369,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2020,11027.01992,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2021,11161.87071,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2022,11372.13631,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2023,11569.10296,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2024,11760.66958,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2025,11951.14185,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2026,12141.53948,
PRY,CROPYIELD,SOYBEAN,THND_TONNE,A,2027,12337.89156,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,1990,1.994140891,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,1991,2.05151097,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,1992,2.344994675,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,1993,2.440053041,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,1994,2.225518333,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,1995,2.288274189,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,1996,2.238904377,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,1997,2.384028163,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,1998,2.342914018,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,1999,2.472028704,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2000,2.461990607,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2001,2.577737403,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2002,2.710770749,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2003,2.752512496,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2004,2.817651347,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2005,2.927617618,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2006,3.001190311,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2007,3.206309043,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2008,3.323683242,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2009,3.236809436,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2010,3.259895044,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2011,2.905775423,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2012,3.187402372,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2013,3.197941177,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2014,3.253714286,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2015,3.329736842,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2016,3.601709069,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2017,3.657027268,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2018,3.460546862,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2019,3.465069412,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2020,3.483792392,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2021,3.511661161,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2022,3.544018318,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2023,3.563173454,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2024,3.579558071,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2025,3.592249234,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2026,3.612033559,
MEX,CROPYIELD,MAIZE,TONNE_HA,A,2027,3.632636692,
PAK,CROPYIELD,MAIZE,THND_HA,A,1990,845,
PAK,CROPYIELD,MAIZE,THND_HA,A,1991,848,
PAK,CROPYIELD,MAIZE,THND_HA,A,1992,868,
PAK,CROPYIELD,MAIZE,THND_HA,A,1993,879,
PAK,CROPYIELD,MAIZE,THND_HA,A,1994,890,
PAK,CROPYIELD,MAIZE,THND_HA,A,1995,935,
PAK,CROPYIELD,MAIZE,THND_HA,A,1996,928,
PAK,CROPYIELD,MAIZE,THND_HA,A,1997,933,
PAK,CROPYIELD,MAIZE,THND_HA,A,1998,962,
PAK,CROPYIELD,MAIZE,THND_HA,A,1999,961.7000122,
PAK,CROPYIELD,MAIZE,THND_HA,A,2000,944,
PAK,CROPYIELD,MAIZE,THND_HA,A,2001,941.5999756,
PAK,CROPYIELD,MAIZE,THND_HA,A,2002,935.5,
PAK,CROPYIELD,MAIZE,THND_HA,A,2003,947.0999756,
PAK,CROPYIELD,MAIZE,THND_HA,A,2004,981.7999878,
PAK,CROPYIELD,MAIZE,THND_HA,A,2005,1042,
PAK,CROPYIELD,MAIZE,THND_HA,A,2006,1017,
PAK,CROPYIELD,MAIZE,THND_HA,A,2007,1052,
PAK,CROPYIELD,MAIZE,THND_HA,A,2008,1052.099976,
PAK,CROPYIELD,MAIZE,THND_HA,A,2009,935.0999756,
PAK,CROPYIELD,MAIZE,THND_HA,A,2010,974.2000122,
PAK,CROPYIELD,MAIZE,THND_HA,A,2011,1087,
PAK,CROPYIELD,MAIZE,THND_HA,A,2012,980,
PAK,CROPYIELD,MAIZE,THND_HA,A,2013,1168.5,
PAK,CROPYIELD,MAIZE,THND_HA,A,2014,1125,
PAK,CROPYIELD,MAIZE,THND_HA,A,2015,1100,
PAK,CROPYIELD,MAIZE,THND_HA,A,2016,1109.199951,
PAK,CROPYIELD,MAIZE,THND_HA,A,2017,1205,
PAK,CROPYIELD,MAIZE,THND_HA,A,2018,1207.184739,
PAK,CROPYIELD,MAIZE,THND_HA,A,2019,1208.793759,
PAK,CROPYIELD,MAIZE,THND_HA,A,2020,1209.857114,
PAK,CROPYIELD,MAIZE,THND_HA,A,2021,1210.322746,
PAK,CROPYIELD,MAIZE,THND_HA,A,2022,1212.476271,
PAK,CROPYIELD,MAIZE,THND_HA,A,2023,1216.037302,
PAK,CROPYIELD,MAIZE,THND_HA,A,2024,1220.209211,
PAK,CROPYIELD,MAIZE,THND_HA,A,2025,1223.226638,
PAK,CROPYIELD,MAIZE,THND_HA,A,2026,1224.84995,
PAK,CROPYIELD,MAIZE,THND_HA,A,2027,1226.016449,
USA,CROPYIELD,MAIZE,THND_TONNE,A,1990,201539.4681,
USA,CROPYIELD,MAIZE,THND_TONNE,A,1991,189879.9501,
USA,CROPYIELD,MAIZE,THND_TONNE,A,1992,240734.7541,
USA,CROPYIELD,MAIZE,THND_TONNE,A,1993,160947.0721,
USA,CROPYIELD,MAIZE,THND_TONNE,A,1994,256625.9913,
USA,CROPYIELD,MAIZE,THND_TONNE,A,1995,187314.3481,
USA,CROPYIELD,MAIZE,THND_TONNE,A,1996,234523.9651,
USA,CROPYIELD,MAIZE,THND_TONNE,A,1997,233871.1337,
USA,CROPYIELD,MAIZE,THND_TONNE,A,1998,247887.9573,
USA,CROPYIELD,MAIZE,THND_TONNE,A,1999,239558.6415,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2000,251863.3703,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2001,241395.2061,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2002,228821.2161,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2003,256915.8281,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2004,299921.4141,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2005,282267.0241,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2006,267610.0701,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2007,332105.7481,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2008,307389.6021,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2009,332562.9841,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2010,316178.6941,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2011,313968.7201,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2012,273198.5101,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2013,351284.2581,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2014,361114.8321,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2015,345518.0041,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2016,384789.4961,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2017,370970.8081,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2018,369576.0273,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2019,368159.1003,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2020,371622.9689,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2021,373348.9129,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2022,378749.7261,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2023,378943.0781,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2024,383201.6055,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2025,384006.1137,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2026,385302.9375,
USA,CROPYIELD,MAIZE,THND_TONNE,A,2027,389020.7846,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,1990,286,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,1991,341.679,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,1992,322.793,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,1993,237.765,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,1994,288.499,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,1995,134.396,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,1996,49.059,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,1997,122.548,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,1998,94.0646,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,1999,81.157,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2000,70,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2001,73.8,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2002,56.47393,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2003,67.88,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2004,88.84,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2005,96.06121,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2006,54.2115,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2007,62.58,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2008,75.767,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2009,64.73972,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2010,153.47321,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2011,155.51252,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2012,142.32928,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2013,140.98219,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2014,157.82854,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2015,208.00018,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2016,248.22853,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2017,280.67258,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2018,283.1986332,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2019,285.7474209,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2020,288.3191477,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2021,290.91402,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2022,293.5322462,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2023,296.1740364,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2024,298.8396028,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2025,301.5291592,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2026,304.2429216,
MEX,CROPYIELD,SOYBEAN,THND_HA,A,2027,306.9811079,
EGY,CROPYIELD,MAIZE,THND_TONNE,A,1990,4799.0001,
EGY,CROPYIELD,MAIZE,THND_TONNE,A,1991,5122.0001,
EGY,CROPYIELD,MAIZE,THND_TONNE,A,1992,5069.0001,
EGY,CROPYIELD,MAIZE,THND_TONNE,A,1993,5039.0001,
EGY,CROPYIELD,MAIZE,THND_TONNE,A,1994,5112.0001,
EGY,CROPYIELD,MAIZE,THND_TONNE,A,1995,4535.0001,
EGY,CROPYIELD,MAIZE,THND_TONNE,A,1996,5165.0001,
EGY,CROPYIELD,MAIZE,THND_TONNE,A,1997,5806.0001,
EGY,CROPYIELD,MAIZE,THND_TONNE,A,1998,6337.0001,
EGY,CROPYIELD,MAIZE,THND_TONNE,A,1999,6143.0001,
EGY,CROPYIELD,MAIZE,THND_TONNE,A,2000,6474.0001,
EGY,CROPYIELD,MAIZE,THND_TONNE,A,2001,6842.0001,
EGY,CROPYIELD,MAIZE,THND_TONNE,A,2002,6357.0001,
EGY,CROPYIELD,MAIZE,THND_TONNE,A,2003,6530.0001,
EGY,CROPYIELD,MAIZE,THND_TONNE,A,2004,6236.0001,
EGY,CROPYIELD,MAIZE,THND_TONNE,A,2005,7698.0001,
EGY,CROPYIELD,MAIZE,THND_TONNE,A,2006,6374.0001,
EGY,CROPYIELD,MAIZE,THND_TONNE,A,2007,6243.0001,
